from	to
C0016299	N0000175450
C0016299	N0000000159
C0016299	N0000000134
C0014963	N0000181006
C0292818	N0000190114
C0292818	N0000185607
C0292818	N0000182137
C0292818	N0000000246
C0292818	N0000182141
C0292818	N0000191266
C0292818	N0000190117
C0292818	N0000185507
C0292818	N0000187064
C0292818	N0000190113
C0292818	N0000190118
C0292818	N0000185503
C2935436	N0000020008
C5392453	N0000184151
C5392453	N0000185503
C5392453	N0000182137
C5392453	N0000182141
C0025382	N0000182140
C0025382	N0000000105
C0108111	N0000020074
C0108111	N0000000226
C0108111	N0000000220
C5226639	N0000185607
C5226639	N0000187063
C5226639	N0000187064
C5226639	N0000194009
C5226639	N0000190118
C5226639	N0000185507
C5226639	N0000185503
C5226639	N0000194036
C2718773	N0000175709
C0086160	N0000000130
C0086160	N0000000209
C0086160	N0000000117
C0053230	N0000009915
C0006863	N0000182140
C0006863	N0000182139
C0006863	N0000187064
C0006863	N0000187062
C0006863	N0000191273
C0006863	N0000000256
C0006863	N0000185504
C0006863	N0000191278
C0006863	N0000181009
C0006863	N0000182138
C0036516	N0000000251
C0036516	N0000000118
C3886073	N0000192340
C0078643	N0000009917
C0078643	N0000009918
C0078643	N0000009921
C0078643	N0000009922
C0010934	N0000000150
C0010934	N0000000233
C1313052	N0000000250
C0671970	N0000000233
C0671970	N0000175074
C0671970	N0000000098
C0058056	N0000175684
C0013136	N0000000230
C0013136	N0000175799
C1831796	N0000020030
C1831796	N0000187062
C1831796	N0000182137
C1831796	N0000020007
C1831796	N0000175076
C1831796	N0000182141
C0246269	N0000182964
C3642427	N0000000150
C0055711	N0000000150
C0304612	N0000000159
C0304612	N0000175450
C0216660	N0000175436
C3177235	N0000182137
C3177235	N0000191423
C3177235	N0000190107
C3177235	N0000190108
C3177235	N0000190114
C3177235	N0000190113
C3177235	N0000185503
C0012133	N0000009947
C0052429	N0000000150
C0052429	N0000000233
C3253985	N0000187061
C3253985	N0000000127
C3253985	N0000191423
C5235396	N0000191423
C5235396	N0000193947
C5235396	N0000190113
C5235396	N0000175082
C5235396	N0000185503
C5235396	N0000187062
C5235396	N0000190114
C0033229	N0000000230
C0011786	N0000000109
C0011786	N0000000256
C0149368	N0000000163
C0149368	N0000000220
C0149368	N0000000226
C2353893	N0000000247
C2353893	N0000175451
C2353893	N0000175446
C0031495	N0000000209
C0002403	N0000175542
C0002403	N0000000193
C0002403	N0000000203
C0002644	N0000000102
C0002644	N0000000109
C0002644	N0000000230
C0001962	N0000000196
C0001962	N0000000105
C0026259	N0000000176
C0020336	N0000000133
C0020336	N0000000065
C4048265	N0000184008
C4048265	N0000009949
C4080052	N0000190113
C4080052	N0000185503
C4043954	N0000192798
C0076110	N0000009957
C0016384	N0000000243
C0257685	N0000009958
C0060276	N0000000220
C0059985	N0000175074
C0059985	N0000000233
C0060930	N0000175862
C1145759	N0000000246
C1145759	N0000187062
C1145759	N0000191269
C1145759	N0000182141
C1145759	N0000191272
C1145759	N0000190114
C1096766	N0000175703
C1096766	N0000175718
C1533699	N0000175077
C1533699	N0000000233
C1721300	N0000000150
C1721300	N0000000191
C1721300	N0000000111
C2746078	N0000175912
C0076705	N0000020025
C0006699	N0000020074
C0025219	N0000000149
C4694272	N0000010226
C4694272	N0000193953
C4740904	N0000009949
C4740904	N0000193855
C0006020	N0000009915
C0010590	N0000000133
C4727016	N0000193990
C4727016	N0000000086
C4727016	N0000175974
C4309207	N0000175968
C0020264	N0000000174
C0020264	N0000191866
C0020264	N0000175684
C5401615	N0000191259
C0013092	N0000000207
C0013092	N0000000190
C0082787	N0000175450
C0082787	N0000000159
C0082787	N0000000134
C2973446	N0000009950
C2973446	N0000182966
C0065152	N0000191423
C0065152	N0000009917
C0065152	N0000009918
C0065152	N0000000215
C0246330	N0000175756
C0015046	N0000000180
C0020404	N0000000190
C0020404	N0000000207
C0937846	N0000000147
C0937846	N0000182140
C1121849	N0000020001
C1121849	N0000185503
C1121849	N0000175076
C1121849	N0000187061
C0054201	N0000000159
C0054201	N0000175450
C0168273	N0000000107
C0168273	N0000009963
C0012203	N0000000100
C0031849	N0000000177
C0064636	N0000187061
C0064636	N0000000191
C0064636	N0000181004
C0173083	N0000175808
C0173083	N0000190111
C0173083	N0000193955
C0173083	N0000190110
C0173083	N0000185504
C0064585	N0000010288
C0068483	N0000000247
C0082944	N0000000159
C0082944	N0000000134
C0041175	N0000009986
C0024480	N0000000163
C0024480	N0000000226
C0024480	N0000000220
C0126774	N0000000163
C0126774	N0000000226
C0126774	N0000000075
C0126774	N0000000220
C0211011	N0000020069
C4519188	N0000194000
C0873118	N0000000180
C4519213	N0000000085
C4519213	N0000009915
C0053941	N0000009923
C0053941	N0000009924
C0055003	N0000000133
C0006686	N0000020074
C0078836	N0000000181
C4310385	N0000000127
C4310385	N0000190110
C4310385	N0000190111
C0001047	N0000000170
C0001047	N0000175547
C1541483	N0000175974
C0596004	N0000000125
C0596004	N0000000207
C0596004	N0000000130
C0078257	N0000000233
C0078257	N0000010256
C0041190	N0000000125
C0041190	N0000175370
C1122087	N0000175451
C1122087	N0000175446
C1122087	N0000000247
C0072828	N0000000118
C0072828	N0000000196
C5244461	N0000193860
C0076829	N0000182140
C0076829	N0000000180
C0076829	N0000185506
C1098261	N0000190115
C1098261	N0000182138
C1098261	N0000175760
C1098261	N0000185504
C1098261	N0000190113
C1098261	N0000175448
C1098261	N0000182137
C1098261	N0000175761
C1098261	N0000182140
C1098261	N0000182139
C1098261	N0000000224
C0012702	N0000009915
C0012702	N0000000180
C0059865	N0000000160
C0054836	N0000009923
C0054836	N0000000099
C0054836	N0000000161
C0054836	N0000009924
C0040879	N0000000196
C0040879	N0000000118
C0033148	N0000000105
C0065865	N0000000134
C0065865	N0000175450
C0065865	N0000000159
C0033459	N0000000230
